season,week,celebrity_name,judge_percent,judge_rank,eliminated_this_week,rule_type,p_min,p_max,min_ok,max_ok
22,4,Jodie Sweetin,0.085,9,0,S3-27_percent,0.002999999999999989,0.987,1,1
22,4,Doug Flutie,0.075,10,0,S3-27_percent,0.012999999999999998,0.997,1,1
22,5,Nyle DiMarco,0.134,1,0,S3-27_percent,0.0,1.0,1,1
22,5,Jodie Sweetin,0.127,2,0,S3-27_percent,0.0,1.0,1,1
22,5,Ginger Zee,0.116,3,0,S3-27_percent,0.0,1.0,1,1
22,5,Paige VanZant,0.112,4,0,S3-27_percent,0.0,1.0,1,1
22,5,Wanya Morris,0.109,5,0,S3-27_percent,0.0,1.0,1,1
22,5,Von Miller,0.105,6,0,S3-27_percent,0.0,1.0,1,1
22,5,Doug Flutie,0.101,7,0,S3-27_percent,0.0,1.0,1,1
22,5,Kim Fields,0.101,7,0,S3-27_percent,0.0,1.0,1,1
22,5,Antonio Brown,0.094,9,0,S3-27_percent,0.0,1.0,1,1
22,6,Wanya Morris,0.128,1,0,S3-27_percent,0.0,1.0,1,1
22,6,Paige VanZant,0.123,2,0,S3-27_percent,0.0,1.0,1,1
22,6,Antonio Brown,0.119,3,0,S3-27_percent,0.0,1.0,1,1
22,6,Jodie Sweetin,0.11,4,0,S3-27_percent,0.0,1.0,1,1
22,6,Nyle DiMarco,0.11,4,0,S3-27_percent,0.0,1.0,1,1
22,6,Ginger Zee,0.106,6,0,S3-27_percent,0.0,1.0,1,1
22,6,Kim Fields,0.106,6,0,S3-27_percent,0.0,1.0,1,1
22,6,Von Miller,0.106,6,0,S3-27_percent,0.0,1.0,1,1
22,6,Doug Flutie,0.093,9,1,S3-27_percent,0.0,0.12933333333333327,1,1
22,7,Nyle DiMarco,0.131,1,0,S3-27_percent,0.0,0.998,1,1
22,7,Ginger Zee,0.129,2,0,S3-27_percent,0.0,0.998,1,1
22,7,Paige VanZant,0.129,2,0,S3-27_percent,0.0,0.998,1,1
22,7,Wanya Morris,0.129,2,0,S3-27_percent,0.0,0.998,1,1
22,7,Antonio Brown,0.121,5,0,S3-27_percent,-0.0,0.998,1,1
22,7,Kim Fields,0.121,5,1,S3-27_percent,0.0,0.14742857142857144,1,1
22,7,Von Miller,0.121,5,1,S3-27_percent,0.0,0.14742857142857144,1,1
22,7,Jodie Sweetin,0.119,8,0,S3-27_percent,0.0020000000000000018,1.0,1,1
22,8,Ginger Zee,0.178,1,0,S3-27_percent,-0.0,0.9339999999999999,1,1
22,8,Jodie Sweetin,0.178,1,1,S3-27_percent,0.0,0.15566666666666665,1,1
22,8,Nyle DiMarco,0.172,3,0,S3-27_percent,0.006000000000000005,0.94,1,1
22,8,Paige VanZant,0.166,4,0,S3-27_percent,0.011999999999999983,0.946,1,1
22,8,Antonio Brown,0.16,5,0,S3-27_percent,0.017999999999999988,0.952,1,1
22,8,Wanya Morris,0.148,6,0,S3-27_percent,0.03,0.964,1,1
22,9,Wanya Morris,0.209,1,1,S3-27_percent,0.0,0.24325,1,1
22,9,Paige VanZant,0.206,2,0,S3-27_percent,0.0030000000000000027,0.976,1,1
22,9,Nyle DiMarco,0.199,3,0,S3-27_percent,0.009999999999999981,0.983,1,1
22,9,Ginger Zee,0.195,4,0,S3-27_percent,0.013999999999999985,0.987,1,1
22,9,Antonio Brown,0.192,5,1,S3-27_percent,0.0,0.25600000000000006,1,1
22,10,Paige VanZant,0.341,1,0,S3-27_percent,0.0,1.0,1,1
22,10,Nyle DiMarco,0.333,2,0,S3-27_percent,0.0,1.0,1,1
22,10,Ginger Zee,0.326,3,0,S3-27_percent,0.0,1.0,1,1
23,1,James Hinchcliffe,0.094,1,0,S3-27_percent,0.0,1.0,1,1
23,1,Laurie Hernandez,0.094,1,0,S3-27_percent,0.0,1.0,1,1
23,1,Jana Kramer,0.082,3,0,S3-27_percent,0.0,1.0,1,1
23,1,Marilu Henner,0.082,3,0,S3-27_percent,0.0,1.0,1,1
23,1,Babyface,0.079,5,0,S3-27_percent,0.0,1.0,1,1
23,1,Calvin Johnson Jr.,0.079,5,0,S3-27_percent,0.0,1.0,1,1
23,1,Terra Jole,0.076,7,0,S3-27_percent,0.0,1.0,1,1
23,1,Vanilla Ice,0.076,7,0,S3-27_percent,0.0,1.0,1,1
23,1,Amber Rose,0.073,9,0,S3-27_percent,0.0,1.0,1,1
23,1,Ryan Lochte,0.073,9,0,S3-27_percent,0.0,1.0,1,1
23,1,Jake T. Austin,0.067,11,0,S3-27_percent,0.0,1.0,1,1
23,1,Maureen McCormick,0.067,11,0,S3-27_percent,0.0,1.0,1,1
23,1,Rick Perry,0.061,13,0,S3-27_percent,0.0,1.0,1,1
23,2,Laurie Hernandez,0.091,1,0,S3-27_percent,0.0,0.994,1,1
23,2,Terra Jole,0.088,2,0,S3-27_percent,0.0,0.994,1,1
23,2,Babyface,0.085,3,0,S3-27_percent,0.0,0.994,1,1
23,2,James Hinchcliffe,0.082,4,0,S3-27_percent,0.0,0.994,1,1
23,2,Jana Kramer,0.082,4,0,S3-27_percent,0.0,0.994,1,1
23,2,Calvin Johnson Jr.,0.08,6,0,S3-27_percent,0.0,0.994,1,1
23,2,Marilu Henner,0.077,7,0,S3-27_percent,0.0,0.994,1,1
23,2,Maureen McCormick,0.074,8,0,S3-27_percent,0.0,0.994,1,1
23,2,Vanilla Ice,0.074,8,0,S3-27_percent,0.0,0.994,1,1
23,2,Amber Rose,0.068,10,0,S3-27_percent,-0.0,0.994,1,1
23,2,Jake T. Austin,0.068,10,1,S3-27_percent,0.0,0.08576923076923076,1,1
23,2,Ryan Lochte,0.068,10,0,S3-27_percent,0.0,0.994,1,1
23,2,Rick Perry,0.062,13,0,S3-27_percent,0.006000000000000005,1.0,1,1
23,3,Calvin Johnson Jr.,0.098,1,0,S3-27_percent,0.0,1.0,1,1
23,3,Laurie Hernandez,0.095,2,0,S3-27_percent,0.0,1.0,1,1
23,3,Terra Jole,0.092,3,0,S3-27_percent,0.0,1.0,1,1
23,3,James Hinchcliffe,0.089,4,0,S3-27_percent,0.0,1.0,1,1
23,3,Marilu Henner,0.086,5,0,S3-27_percent,0.0,1.0,1,1
23,3,Maureen McCormick,0.086,5,0,S3-27_percent,0.0,1.0,1,1
23,3,Jana Kramer,0.08,7,0,S3-27_percent,0.0,1.0,1,1
23,3,Amber Rose,0.077,8,0,S3-27_percent,0.0,1.0,1,1
23,3,Babyface,0.077,8,0,S3-27_percent,0.0,1.0,1,1
23,3,Ryan Lochte,0.077,8,0,S3-27_percent,0.0,1.0,1,1
23,3,Rick Perry,0.071,11,1,S3-27_percent,0.0,0.09558333333333334,1,1
23,3,Vanilla Ice,0.071,11,0,S3-27_percent,-0.0,1.0,1,1
23,4,Laurie Hernandez,0.115,1,0,S3-27_percent,0.0,0.988,1,1
23,4,James Hinchcliffe,0.107,2,0,S3-27_percent,0.0,0.988,1,1
23,4,Terra Jole,0.096,3,0,S3-27_percent,0.0,0.988,1,1
23,4,Amber Rose,0.092,4,0,S3-27_percent,0.0,0.988,1,1
23,4,Maureen McCormick,0.092,4,0,S3-27_percent,0.0,0.988,1,1
23,4,Calvin Johnson Jr.,0.088,6,0,S3-27_percent,-0.0,0.988,1,1
23,4,Jana Kramer,0.088,6,0,S3-27_percent,0.0,0.988,1,1
23,4,Vanilla Ice,0.088,6,1,S3-27_percent,0.0,0.105,1,1
23,4,Ryan Lochte,0.084,9,0,S3-27_percent,0.00399999999999999,0.992,1,1
23,4,Marilu Henner,0.08,10,0,S3-27_percent,0.007999999999999993,0.996,1,1
23,4,Babyface,0.069,11,1,S3-27_percent,0.0,0.12209999999999994,1,1
23,5,James Hinchcliffe,0.126,1,0,S3-27_percent,0.0,1.0,1,1
23,5,Marilu Henner,0.117,2,0,S3-27_percent,0.0,1.0,1,1
23,5,Terra Jole,0.117,2,0,S3-27_percent,0.0,1.0,1,1
23,5,Jana Kramer,0.113,4,0,S3-27_percent,0.0,1.0,1,1
23,5,Laurie Hernandez,0.109,5,0,S3-27_percent,0.0,1.0,1,1
23,5,Amber Rose,0.104,6,0,S3-27_percent,0.0,1.0,1,1
23,5,Calvin Johnson Jr.,0.104,6,0,S3-27_percent,0.0,1.0,1,1
23,5,Maureen McCormick,0.104,6,0,S3-27_percent,0.0,1.0,1,1
23,5,Ryan Lochte,0.104,6,0,S3-27_percent,0.0,1.0,1,1
23,6,Jana Kramer,0.131,1,0,S3-27_percent,0.0,1.0,1,1
23,6,James Hinchcliffe,0.125,2,0,S3-27_percent,0.0,1.0,1,1
23,6,Calvin Johnson Jr.,0.121,3,0,S3-27_percent,0.0,1.0,1,1
23,6,Laurie Hernandez,0.121,3,0,S3-27_percent,0.0,1.0,1,1
23,6,Marilu Henner,0.111,5,0,S3-27_percent,0.0,1.0,1,1
23,6,Maureen McCormick,0.102,6,0,S3-27_percent,0.0,1.0,1,1
23,6,Ryan Lochte,0.098,7,0,S3-27_percent,0.0,1.0,1,1
23,6,Terra Jole,0.098,7,0,S3-27_percent,0.0,1.0,1,1
23,6,Amber Rose,0.092,9,1,S3-27_percent,0.0,0.13011111111111107,1,1
23,7,Calvin Johnson Jr.,0.134,1,0,S3-27_percent,0.0,0.996,1,1
23,7,James Hinchcliffe,0.134,1,0,S3-27_percent,0.0,0.996,1,1
23,7,Jana Kramer,0.125,3,0,S3-27_percent,0.0,0.996,1,1
23,7,Laurie Hernandez,0.125,3,0,S3-27_percent,0.0,0.996,1,1
23,7,Terra Jole,0.125,3,0,S3-27_percent,0.0,0.996,1,1
23,7,Maureen McCormick,0.12,6,1,S3-27_percent,0.0,0.12987499999999996,1,1
23,7,Ryan Lochte,0.12,6,0,S3-27_percent,0.0,0.996,1,1
23,7,Marilu Henner,0.116,8,0,S3-27_percent,0.00399999999999999,1.0,1,1
23,8,James Hinchcliffe,0.174,1,0,S3-27_percent,0.0,0.975,1,1
23,8,Laurie Hernandez,0.164,2,0,S3-27_percent,0.0,0.975,1,1
23,8,Calvin Johnson Jr.,0.149,3,0,S3-27_percent,0.0,0.975,1,1
23,8,Jana Kramer,0.149,3,0,S3-27_percent,0.0,0.975,1,1
23,8,Ryan Lochte,0.129,5,1,S3-27_percent,0.0,0.15642857142857142,1,1
23,8,Terra Jole,0.119,6,0,S3-27_percent,0.010000000000000009,0.985,1,1
23,8,Marilu Henner,0.114,7,0,S3-27_percent,0.015,0.99,1,1
23,9,Jana Kramer,0.176,1,0,S3-27_percent,0.0,1.0,1,1
23,9,Laurie Hernandez,0.176,1,0,S3-27_percent,0.0,1.0,1,1
23,9,Terra Jole,0.167,3,0,S3-27_percent,0.0,1.0,1,1
23,9,Calvin Johnson Jr.,0.163,4,0,S3-27_percent,0.0,1.0,1,1
23,9,James Hinchcliffe,0.159,5,0,S3-27_percent,-0.0,1.0,1,1
23,9,Marilu Henner,0.159,5,1,S3-27_percent,0.0,0.1743333333333333,1,1
23,10,Laurie Hernandez,0.205,1,0,S3-27_percent,-0.0,0.975,1,1
23,10,Terra Jole,0.205,1,1,S3-27_percent,0.0,0.195,1,1
23,10,James Hinchcliffe,0.201,3,0,S3-27_percent,0.003999999999999976,0.979,1,1
23,10,Jana Kramer,0.198,4,0,S3-27_percent,0.0069999999999999785,0.982,1,1
23,10,Calvin Johnson Jr.,0.191,5,0,S3-27_percent,0.013999999999999985,0.989,1,1
23,11,Laurie Hernandez,0.258,1,0,S3-27_percent,0.0,1.0,1,1
23,11,James Hinchcliffe,0.256,2,0,S3-27_percent,0.0,1.0,1,1
23,11,Calvin Johnson Jr.,0.252,3,0,S3-27_percent,0.0,1.0,1,1
23,11,Jana Kramer,0.233,4,1,S3-27_percent,0.0,0.26674999999999993,1,1
24,1,Simone Biles,0.106,1,0,S3-27_percent,0.0,1.0,1,1
24,1,Rashad Jennings,0.103,2,0,S3-27_percent,0.0,1.0,1,1
24,1,David Ross,0.093,3,0,S3-27_percent,0.0,1.0,1,1
24,1,Heather Morris,0.093,3,0,S3-27_percent,0.0,1.0,1,1
24,1,Nancy Kerrigan,0.093,3,0,S3-27_percent,0.0,1.0,1,1
24,1,Normani,0.089,6,0,S3-27_percent,0.0,1.0,1,1
24,1,Erika Jayne,0.079,7,0,S3-27_percent,0.0,1.0,1,1
24,1,Nick Viall,0.079,7,0,S3-27_percent,0.0,1.0,1,1
24,1,Bonner Bolton,0.073,9,0,S3-27_percent,0.0,1.0,1,1
24,1,Charo,0.07,10,0,S3-27_percent,0.0,1.0,1,1
24,1,Mr. T,0.066,11,0,S3-27_percent,0.0,1.0,1,1
24,1,Chris Kattan,0.056,12,0,S3-27_percent,0.0,1.0,1,1
24,2,Normani,0.098,1,0,S3-27_percent,0.0,1.0,1,1
24,2,Rashad Jennings,0.098,1,0,S3-27_percent,0.0,1.0,1,1
24,2,Heather Morris,0.091,3,0,S3-27_percent,0.0,1.0,1,1
24,2,Simone Biles,0.088,4,0,S3-27_percent,0.0,1.0,1,1
24,2,Bonner Bolton,0.085,5,0,S3-27_percent,0.0,1.0,1,1
24,2,Erika Jayne,0.085,5,0,S3-27_percent,0.0,1.0,1,1
24,2,Nancy Kerrigan,0.085,5,0,S3-27_percent,0.0,1.0,1,1
24,2,David Ross,0.082,8,0,S3-27_percent,0.0,1.0,1,1
24,2,Charo,0.076,9,0,S3-27_percent,0.0,1.0,1,1
24,2,Nick Viall,0.076,9,0,S3-27_percent,0.0,1.0,1,1
24,2,Chris Kattan,0.067,11,1,S3-27_percent,0.0,0.09949999999999996,1,1
24,2,Mr. T,0.067,11,0,S3-27_percent,-0.0,1.0,1,1
24,3,Normani,0.108,1,0,S3-27_percent,0.0,1.0,1,1
24,3,Heather Morris,0.105,2,0,S3-27_percent,0.0,1.0,1,1
24,3,Nancy Kerrigan,0.105,2,0,S3-27_percent,0.0,1.0,1,1
24,3,Simone Biles,0.102,4,0,S3-27_percent,0.0,1.0,1,1
24,3,David Ross,0.098,5,0,S3-27_percent,0.0,1.0,1,1
24,3,Rashad Jennings,0.089,6,0,S3-27_percent,0.0,1.0,1,1
24,3,Erika Jayne,0.083,7,0,S3-27_percent,0.0,1.0,1,1
24,3,Nick Viall,0.083,7,0,S3-27_percent,0.0,1.0,1,1
24,3,Bonner Bolton,0.076,9,0,S3-27_percent,-0.0,1.0,1,1
24,3,Charo,0.076,9,1,S3-27_percent,0.0,0.10590909090909091,1,1
24,3,Mr. T,0.076,9,0,S3-27_percent,0.0,1.0,1,1
24,4,Rashad Jennings,0.12,1,0,S3-27_percent,0.0,1.0,1,1
24,4,Simone Biles,0.11,2,0,S3-27_percent,0.0,1.0,1,1
24,4,Heather Morris,0.107,3,0,S3-27_percent,0.0,1.0,1,1
24,4,Nancy Kerrigan,0.101,4,0,S3-27_percent,0.0,1.0,1,1
24,4,Bonner Bolton,0.098,5,0,S3-27_percent,0.0,1.0,1,1
24,4,Normani,0.098,5,0,S3-27_percent,0.0,1.0,1,1
24,4,David Ross,0.095,7,0,S3-27_percent,0.0,1.0,1,1
24,4,Erika Jayne,0.092,8,0,S3-27_percent,0.0,1.0,1,1
24,4,Nick Viall,0.092,8,0,S3-27_percent,0.0,1.0,1,1
24,4,Mr. T,0.086,10,1,S3-27_percent,0.0,0.1139,1,1
24,5,Normani,0.128,1,0,S3-27_percent,0.0,0.984,1,1
24,5,Simone Biles,0.125,2,0,S3-27_percent,0.0,0.984,1,1
24,5,Nancy Kerrigan,0.118,3,0,S3-27_percent,0.0,0.984,1,1
24,5,Heather Morris,0.112,4,0,S3-27_percent,0.0,0.984,1,1
24,5,Nick Viall,0.112,4,0,S3-27_percent,0.0,0.984,1,1
24,5,Erika Jayne,0.105,6,1,S3-27_percent,0.0,0.1171111111111111,1,1
24,5,Rashad Jennings,0.105,6,0,S3-27_percent,-0.0,0.984,1,1
24,5,Bonner Bolton,0.099,8,0,S3-27_percent,0.0059999999999999915,0.99,1,1
24,5,David Ross,0.095,9,0,S3-27_percent,0.009999999999999995,0.994,1,1
24,6,Heather Morris,0.138,1,1,S3-27_percent,0.0,0.11199999999999999,1,1
24,6,Normani,0.134,2,0,S3-27_percent,0.0040000000000000036,0.8999999999999999,1,1
24,6,Rashad Jennings,0.13,3,0,S3-27_percent,0.008000000000000007,0.9039999999999999,1,1
24,6,Simone Biles,0.128,4,0,S3-27_percent,0.010000000000000009,0.9059999999999999,1,1
24,6,Nancy Kerrigan,0.125,5,0,S3-27_percent,0.013000000000000012,0.9089999999999999,1,1
24,6,Bonner Bolton,0.117,6,0,S3-27_percent,0.021000000000000005,0.9169999999999999,1,1
24,6,David Ross,0.115,7,0,S3-27_percent,0.023000000000000007,0.9189999999999999,1,1
24,6,Nick Viall,0.113,8,0,S3-27_percent,0.02500000000000001,0.9209999999999999,1,1
24,7,Normani,0.166,1,0,S3-27_percent,0.0,0.965,1,1
24,7,Rashad Jennings,0.154,2,0,S3-27_percent,0.0,0.965,1,1
24,7,Simone Biles,0.154,2,0,S3-27_percent,0.0,0.965,1,1
24,7,Nancy Kerrigan,0.142,4,1,S3-27_percent,0.0,0.16883333333333334,1,1
24,7,Nick Viall,0.134,5,1,S3-27_percent,0.0,0.1755,1,1
24,7,David Ross,0.126,6,0,S3-27_percent,0.015999999999999986,0.981,1,1
24,7,Bonner Bolton,0.123,7,0,S3-27_percent,0.01899999999999999,0.984,1,1
24,8,Normani,0.226,1,0,S3-27_percent,0.0,1.0,1,1
24,8,Rashad Jennings,0.215,2,0,S3-27_percent,0.0,1.0,1,1
24,8,Simone Biles,0.206,3,0,S3-27_percent,0.0,1.0,1,1
24,8,David Ross,0.186,4,0,S3-27_percent,0.0,1.0,1,1
24,8,Bonner Bolton,0.166,5,1,S3-27_percent,0.0,0.2338,1,1
24,9,Simone Biles,0.264,1,1,S3-27_percent,0.0,0.236,1,1
24,9,Rashad Jennings,0.254,2,0,S3-27_percent,0.010000000000000009,0.954,1,1
24,9,Normani,0.251,3,0,S3-27_percent,0.013000000000000012,0.957,1,1
24,9,David Ross,0.231,4,0,S3-27_percent,0.033,0.977,1,1
24,10,Rashad Jennings,0.344,1,0,S3-27_percent,0.0,1.0,1,1
24,10,Normani,0.341,2,0,S3-27_percent,0.0,1.0,1,1
24,10,David Ross,0.315,3,0,S3-27_percent,0.0,1.0,1,1
25,1,Jordan Fisher,0.092,1,0,S3-27_percent,0.0,1.0,1,1
25,1,Lindsey Stirling,0.092,1,0,S3-27_percent,0.0,1.0,1,1
25,1,Vanessa Lachey,0.088,3,0,S3-27_percent,0.0,1.0,1,1
25,1,Nikki Bella,0.084,4,0,S3-27_percent,0.0,1.0,1,1
25,1,Frankie Muniz,0.079,5,0,S3-27_percent,0.0,1.0,1,1
25,1,Victoria Arlen,0.079,5,0,S3-27_percent,0.0,1.0,1,1
25,1,Derek Fisher,0.075,7,0,S3-27_percent,0.0,1.0,1,1
25,1,Nick Lachey,0.075,7,0,S3-27_percent,0.0,1.0,1,1
25,1,Sasha Pieterse,0.075,7,0,S3-27_percent,0.0,1.0,1,1
25,1,Debbie Gibson,0.071,10,0,S3-27_percent,0.0,1.0,1,1
25,1,Drew Scott,0.067,11,0,S3-27_percent,0.0,1.0,1,1
25,1,Terrell Owens,0.063,12,0,S3-27_percent,0.0,1.0,1,1
25,1,Barbara Corcoran,0.059,13,0,S3-27_percent,0.0,1.0,1,1
25,2,Frankie Muniz,0.088,1,0,S3-27_percent,0.0,0.98,1,1
25,2,Jordan Fisher,0.088,1,0,S3-27_percent,0.0,0.98,1,1
25,2,Vanessa Lachey,0.086,3,0,S3-27_percent,0.0,0.98,1,1
25,2,Lindsey Stirling,0.082,4,0,S3-27_percent,0.0,0.98,1,1
25,2,Sasha Pieterse,0.082,4,0,S3-27_percent,0.0,0.98,1,1
25,2,Victoria Arlen,0.08,6,0,S3-27_percent,0.0,0.98,1,1
25,2,Debbie Gibson,0.075,7,1,S3-27_percent,0.0,0.08633333333333332,1,1
25,2,Drew Scott,0.075,7,0,S3-27_percent,-0.0,0.98,1,1
25,2,Nikki Bella,0.071,9,0,S3-27_percent,0.0040000000000000036,0.984,1,1
25,2,Terrell Owens,0.071,9,0,S3-27_percent,0.0040000000000000036,0.984,1,1
25,2,Derek Fisher,0.069,11,0,S3-27_percent,0.0059999999999999915,0.986,1,1
25,2,Nick Lachey,0.069,11,0,S3-27_percent,0.0059999999999999915,0.986,1,1
25,2,Barbara Corcoran,0.062,13,1,S3-27_percent,0.0,0.09825,1,1
25,3,Lindsey Stirling,0.111,1,0,S3-27_percent,0.0,1.0,1,1
25,3,Jordan Fisher,0.102,2,0,S3-27_percent,0.0,1.0,1,1
25,3,Drew Scott,0.094,3,0,S3-27_percent,0.0,1.0,1,1
25,3,Vanessa Lachey,0.094,3,0,S3-27_percent,0.0,1.0,1,1
25,3,Victoria Arlen,0.09,5,0,S3-27_percent,0.0,1.0,1,1
25,3,Derek Fisher,0.086,6,0,S3-27_percent,0.0,1.0,1,1
25,3,Frankie Muniz,0.086,6,0,S3-27_percent,0.0,1.0,1,1
25,3,Nick Lachey,0.086,6,0,S3-27_percent,0.0,1.0,1,1
25,3,Nikki Bella,0.086,6,0,S3-27_percent,0.0,1.0,1,1
25,3,Terrell Owens,0.086,6,0,S3-27_percent,0.0,1.0,1,1
25,3,Sasha Pieterse,0.078,11,0,S3-27_percent,0.0,1.0,1,1
25,4,Jordan Fisher,0.107,1,0,S3-27_percent,0.0,0.996,1,1
25,4,Victoria Arlen,0.1,2,0,S3-27_percent,0.0,0.996,1,1
25,4,Lindsey Stirling,0.096,3,0,S3-27_percent,0.0,0.996,1,1
25,4,Drew Scott,0.089,4,0,S3-27_percent,0.0,0.996,1,1
25,4,Frankie Muniz,0.089,4,0,S3-27_percent,0.0,0.996,1,1
25,4,Nikki Bella,0.089,4,0,S3-27_percent,0.0,0.996,1,1
25,4,Sasha Pieterse,0.089,4,0,S3-27_percent,0.0,0.996,1,1
25,4,Terrell Owens,0.089,4,0,S3-27_percent,0.0,0.996,1,1
25,4,Vanessa Lachey,0.089,4,0,S3-27_percent,0.0,0.996,1,1
25,4,Derek Fisher,0.085,10,1,S3-27_percent,0.0,0.09709090909090907,1,1
25,4,Nick Lachey,0.081,11,0,S3-27_percent,0.0040000000000000036,1.0,1,1
25,5,Jordan Fisher,0.115,1,0,S3-27_percent,0.0,0.992,1,1
25,5,Frankie Muniz,0.111,2,0,S3-27_percent,0.0,0.992,1,1
25,5,Lindsey Stirling,0.107,3,0,S3-27_percent,0.0,0.992,1,1
25,5,Nikki Bella,0.103,4,0,S3-27_percent,0.0,0.992,1,1
25,5,Victoria Arlen,0.103,4,0,S3-27_percent,0.0,0.992,1,1
25,5,Drew Scott,0.096,6,0,S3-27_percent,0.0,0.992,1,1
25,5,Terrell Owens,0.096,6,0,S3-27_percent,0.0,0.992,1,1
25,5,Sasha Pieterse,0.092,8,1,S3-27_percent,0.0,0.10789999999999995,1,1
25,5,Vanessa Lachey,0.092,8,0,S3-27_percent,-0.0,0.992,1,1
25,5,Nick Lachey,0.084,10,0,S3-27_percent,0.007999999999999993,1.0,1,1
25,6,Lindsey Stirling,0.131,1,0,S3-27_percent,0.0,1.0,1,1
25,6,Jordan Fisher,0.127,2,0,S3-27_percent,0.0,1.0,1,1
25,6,Terrell Owens,0.121,3,0,S3-27_percent,0.0,1.0,1,1
25,6,Nikki Bella,0.118,4,0,S3-27_percent,0.0,1.0,1,1
25,6,Vanessa Lachey,0.118,4,0,S3-27_percent,0.0,1.0,1,1
25,6,Frankie Muniz,0.101,6,0,S3-27_percent,0.0,1.0,1,1
25,6,Victoria Arlen,0.101,6,0,S3-27_percent,0.0,1.0,1,1
25,6,Drew Scott,0.098,8,0,S3-27_percent,0.0,1.0,1,1
25,6,Nick Lachey,0.085,9,1,S3-27_percent,0.0,0.13722222222222222,1,1
25,7,Frankie Muniz,0.14,1,0,S3-27_percent,0.0,0.981,1,1
25,7,Drew Scott,0.133,2,0,S3-27_percent,0.0,0.981,1,1
25,7,Victoria Arlen,0.133,2,0,S3-27_percent,0.0,0.981,1,1
25,7,Jordan Fisher,0.126,4,0,S3-27_percent,-0.0,0.981,1,1
25,7,Vanessa Lachey,0.126,4,1,S3-27_percent,0.0,0.14414285714285716,1,1
25,7,Lindsey Stirling,0.119,6,0,S3-27_percent,0.007000000000000006,0.988,1,1
25,7,Terrell Owens,0.114,7,0,S3-27_percent,0.011999999999999997,0.993,1,1
25,7,Nikki Bella,0.112,8,1,S3-27_percent,0.0,0.15614285714285708,1,1
25,8,Jordan Fisher,0.192,1,0,S3-27_percent,0.0,0.977,1,1
25,8,Lindsey Stirling,0.173,2,0,S3-27_percent,0.0,0.977,1,1
25,8,Frankie Muniz,0.169,3,0,S3-27_percent,0.0,0.977,1,1
25,8,Terrell Owens,0.163,4,1,S3-27_percent,0.0,0.17033333333333334,1,1
25,8,Victoria Arlen,0.153,5,0,S3-27_percent,0.010000000000000009,0.987,1,1
25,8,Drew Scott,0.15,6,0,S3-27_percent,0.013000000000000012,0.99,1,1
25,9,Jordan Fisher,0.215,1,0,S3-27_percent,0.0,0.953,1,1
25,9,Lindsey Stirling,0.211,2,0,S3-27_percent,0.0,0.953,1,1
25,9,Victoria Arlen,0.207,3,1,S3-27_percent,0.0,0.193,1,1
25,9,Frankie Muniz,0.189,4,0,S3-27_percent,0.017999999999999988,0.971,1,1
25,9,Drew Scott,0.178,5,0,S3-27_percent,0.028999999999999998,0.982,1,1
25,10,Jordan Fisher,0.256,1,0,S3-27_percent,0.0,1.0,1,1
25,10,Lindsey Stirling,0.256,1,0,S3-27_percent,0.0,1.0,1,1
25,10,Frankie Muniz,0.249,3,0,S3-27_percent,0.0,1.0,1,1
25,10,Drew Scott,0.24,4,1,S3-27_percent,0.0,0.26025,1,1
26,1,Adam Rippon,0.114,1,0,S3-27_percent,0.0,0.991,1,1
26,1,Josh Norman,0.114,1,0,S3-27_percent,0.0,0.991,1,1
26,1,Mirai Nagasu,0.11,3,0,S3-27_percent,0.0,0.991,1,1
26,1,Tonya Harding,0.11,3,0,S3-27_percent,0.0,0.991,1,1
26,1,Chris Mazdzer,0.1,5,0,S3-27_percent,0.0,0.991,1,1
26,1,Jennie Finch Daigle,0.1,5,0,S3-27_percent,0.0,0.991,1,1
26,1,Arike Ogunbowale,0.095,7,0,S3-27_percent,0.0,0.991,1,1
26,1,Jamie Anderson,0.09,8,1,S3-27_percent,0.0,0.12266666666666667,1,1
26,1,Johnny Damon,0.086,9,1,S3-27_percent,0.0,0.12622222222222224,1,1
26,1,Kareem Abdul-Jabbar,0.081,10,0,S3-27_percent,0.008999999999999994,1.0,1,1
26,2,Adam Rippon,0.138,1,0,S3-27_percent,0.0,0.958,1,1
26,2,Mirai Nagasu,0.138,1,0,S3-27_percent,0.0,0.958,1,1
26,2,Arike Ogunbowale,0.131,3,1,S3-27_percent,0.0,0.13885714285714285,1,1
26,2,Chris Mazdzer,0.123,4,0,S3-27_percent,0.008000000000000007,0.966,1,1
26,2,Tonya Harding,0.123,4,0,S3-27_percent,0.008000000000000007,0.966,1,1
26,2,Jennie Finch Daigle,0.118,6,0,S3-27_percent,0.013000000000000012,0.971,1,1
26,2,Josh Norman,0.118,6,0,S3-27_percent,0.013000000000000012,0.971,1,1
26,2,Kareem Abdul-Jabbar,0.11,8,1,S3-27_percent,0.0,0.15685714285714286,1,1
26,3,Adam Rippon,0.194,1,0,S3-27_percent,0.0,1.0,1,1
26,3,Josh Norman,0.18,2,0,S3-27_percent,0.0,1.0,1,1
26,3,Mirai Nagasu,0.166,3,1,S3-27_percent,0.0,0.2605,1,1
26,3,Tonya Harding,0.166,3,0,S3-27_percent,-0.0,1.0,1,1
26,3,Chris Mazdzer,0.156,5,1,S3-27_percent,0.0,0.268,1,1
