season,week,celebrity_name,judge_percent,judge_rank,fan_vote_percent,fan_vote_rank,total_percent,total_rank
29,11,Justina Machado,0.253,1,0.248,4,0.501,5
29,11,Kaitlyn Bristowe,0.253,1,0.248,3,0.501,4
29,11,Nev Schulman,0.253,1,0.248,2,0.501,3
29,11,Nelly,0.241,4,0.256,1,0.497,5
30,1,JoJo Siwa,0.079,1,0.251,2,0.33,3
30,1,Amanda Kloots,0.077,2,0.0,14,0.077,16
30,1,Suni Lee,0.077,2,0.0,10,0.077,12
30,1,Melanie C,0.074,4,0.082,5,0.156,9
30,1,Kenya Moore,0.071,5,0.141,4,0.212,9
30,1,Melora Hardin,0.071,5,0.0,11,0.071,16
30,1,Christine Chiu,0.068,7,0.0,8,0.068,15
30,1,Olivia Jade,0.068,7,0.025,6,0.093,13
30,1,Brian Austin Green,0.066,9,0.274,1,0.34,10
30,1,Cody Rigsby,0.066,9,0.016,7,0.082,16
30,1,Matt James,0.066,9,0.0,14,0.066,23
30,1,"Mike ""The Miz"" Mizanin",0.066,9,0.0,12,0.066,21
30,1,Jimmie Allen,0.06,13,0.0,9,0.06,22
30,1,Iman Shumpert,0.057,14,0.0,13,0.057,27
30,1,Martin Kove,0.036,15,0.211,3,0.247,18
30,2,Amanda Kloots,0.083,1,0.0,14,0.083,15
30,2,JoJo Siwa,0.081,2,0.303,2,0.384,4
30,2,Melanie C,0.078,3,0.0,10,0.078,13
30,2,Suni Lee,0.073,4,0.027,6,0.1,10
30,2,Jimmie Allen,0.07,5,0.0,11,0.07,16
30,2,Melora Hardin,0.07,5,0.011,7,0.081,12
30,2,Olivia Jade,0.07,5,0.0,9,0.07,14
30,2,"Mike ""The Miz"" Mizanin",0.068,8,0.32,1,0.388,9
30,2,Iman Shumpert,0.065,9,0.093,5,0.158,14
30,2,Christine Chiu,0.062,10,0.104,4,0.166,14
30,2,Cody Rigsby,0.062,10,0.144,3,0.206,13
30,2,Kenya Moore,0.062,10,0.0,13,0.062,23
30,2,Brian Austin Green,0.06,13,0.0,8,0.06,21
30,2,Matt James,0.057,14,0.0,14,0.057,28
30,2,Martin Kove,0.039,15,0.0,12,0.039,27
30,3,Amanda Kloots,0.081,1,0.406,1,0.487,2
30,3,JoJo Siwa,0.081,1,0.0,11,0.081,12
30,3,Olivia Jade,0.081,1,0.0,8,0.081,9
30,3,Melora Hardin,0.077,4,0.0,12,0.077,16
30,3,Melanie C,0.074,5,0.0,13,0.074,18
30,3,"Mike ""The Miz"" Mizanin",0.074,5,0.0,10,0.074,15
30,3,Christine Chiu,0.07,7,0.0,14,0.07,21
30,3,Kenya Moore,0.07,7,0.0,9,0.07,16
30,3,Suni Lee,0.07,7,0.106,3,0.176,10
30,3,Jimmie Allen,0.067,10,0.26,2,0.327,12
30,3,Matt James,0.067,10,0.042,7,0.109,17
30,3,Brian Austin Green,0.064,12,0.057,6,0.121,18
30,3,Iman Shumpert,0.064,12,0.057,5,0.121,17
30,3,Cody Rigsby,0.06,14,0.072,4,0.132,18
30,4,Melora Hardin,0.088,1,0.238,3,0.326,4
30,4,JoJo Siwa,0.084,2,0.0,11,0.084,13
30,4,Olivia Jade,0.084,2,0.053,6,0.137,8
30,4,Amanda Kloots,0.082,4,0.0,8,0.082,12
30,4,Suni Lee,0.082,4,0.0,13,0.082,17
30,4,Melanie C,0.079,6,0.0,9,0.079,15
30,4,Jimmie Allen,0.078,7,0.302,1,0.38,8
30,4,"Mike ""The Miz"" Mizanin",0.078,7,0.0,10,0.078,17
30,4,Iman Shumpert,0.076,9,0.252,2,0.328,11
30,4,Kenya Moore,0.071,10,0.0,7,0.071,17
30,4,Cody Rigsby,0.07,11,0.0,12,0.07,23
30,4,Matt James,0.068,12,0.068,5,0.136,17
30,4,Brian Austin Green,0.062,13,0.087,4,0.149,17
30,5,JoJo Siwa,0.104,1,0.05,8,0.154,9
30,5,Amanda Kloots,0.101,2,0.05,9,0.151,11
30,5,Kenya Moore,0.094,3,0.053,5,0.147,8
30,5,Melanie C,0.094,3,0.0,11,0.094,14
30,5,Melora Hardin,0.094,3,0.05,6,0.144,9
30,5,Olivia Jade,0.094,3,0.05,7,0.144,10
30,5,Suni Lee,0.094,3,0.049,10,0.143,13
30,5,Jimmie Allen,0.088,8,0.127,4,0.215,12
30,5,Cody Rigsby,0.083,9,0.158,2,0.241,11
30,5,"Mike ""The Miz"" Mizanin",0.083,9,0.158,3,0.241,12
30,5,Iman Shumpert,0.073,11,0.256,1,0.329,12
30,6,Iman Shumpert,0.11,1,0.0,10,0.11,11
30,6,JoJo Siwa,0.11,1,0.72,1,0.83,2
30,6,Amanda Kloots,0.104,3,0.0,8,0.104,11
30,6,Jimmie Allen,0.104,3,0.0,7,0.104,10
30,6,Cody Rigsby,0.099,5,0.115,2,0.214,7
30,6,Olivia Jade,0.099,5,0.066,3,0.165,8
30,6,Suni Lee,0.099,5,0.048,5,0.147,10
30,6,Melora Hardin,0.093,8,0.0,6,0.093,14
30,6,"Mike ""The Miz"" Mizanin",0.093,8,0.0,9,0.093,17
30,6,Kenya Moore,0.088,10,0.051,4,0.139,14
30,7,Olivia Jade,0.128,1,0.0,7,0.128,8
30,7,JoJo Siwa,0.119,2,0.0,6,0.119,8
30,7,Jimmie Allen,0.116,3,0.0,8,0.116,11
30,7,Melora Hardin,0.116,3,0.353,1,0.469,4
30,7,Cody Rigsby,0.11,5,0.264,3,0.374,8
30,7,Amanda Kloots,0.104,6,0.0,5,0.104,11
30,7,Iman Shumpert,0.104,6,0.299,2,0.403,8
30,7,Suni Lee,0.104,6,0.0,9,0.104,15
30,7,"Mike ""The Miz"" Mizanin",0.098,9,0.085,4,0.183,13
30,8,Amanda Kloots,0.136,1,0.007,5,0.143,6
30,8,Melora Hardin,0.136,1,0.279,2,0.415,3
30,8,Suni Lee,0.136,1,0.06,4,0.196,5
30,8,JoJo Siwa,0.133,4,0.0,6,0.133,10
30,8,Cody Rigsby,0.123,5,0.123,3,0.246,8
30,8,Olivia Jade,0.117,6,0.0,8,0.117,14
30,8,Iman Shumpert,0.114,7,0.531,1,0.645,8
30,8,Jimmie Allen,0.104,8,0.0,7,0.104,15
30,9,JoJo Siwa,0.177,1,0.267,2,0.444,3
30,9,Amanda Kloots,0.175,2,0.088,5,0.263,7
30,9,Iman Shumpert,0.166,3,0.139,4,0.305,7
30,9,Suni Lee,0.166,3,0.205,3,0.371,6
30,9,Melora Hardin,0.159,5,0.0,6,0.159,11
30,9,Cody Rigsby,0.157,6,0.301,1,0.458,7
30,10,Iman Shumpert,0.255,1,0.0,4,0.255,5
30,10,JoJo Siwa,0.255,1,0.0,3,0.255,4
30,10,Amanda Kloots,0.248,3,1.0,1,1.248,4
30,10,Cody Rigsby,0.242,4,0.0,2,0.242,6
31,1,Charli D'Amelio,0.084,1,0.062,6,0.146,7
31,1,Wayne Brady,0.076,2,0.062,5,0.138,7
31,1,Gabby Windey,0.073,3,0.062,7,0.135,10
31,1,Selma Blair,0.073,3,0.059,14,0.132,17
31,1,Shangela,0.073,3,0.062,8,0.135,11
31,1,Daniel Durant,0.071,6,0.067,2,0.138,8
31,1,Jordin Sparks,0.068,7,0.064,4,0.132,11
31,1,Heidi D'Amelio,0.063,8,0.062,11,0.125,19
31,1,Joseph Baena,0.06,9,0.062,13,0.122,22
31,1,Cheryl Ladd,0.055,10,0.065,3,0.12,13
31,1,Trevor Donovan,0.055,10,0.062,10,0.117,20
31,1,Jessie James Decker,0.052,12,0.062,12,0.114,24
31,1,Sam Champion,0.052,12,0.062,9,0.114,21
31,1,Teresa Giudice,0.052,12,0.057,15,0.109,27
31,1,Jason Lewis,0.047,15,0.057,16,0.104,31
31,1,Vinny Guadagnino,0.045,16,0.07,1,0.115,17
31,2,Charli D'Amelio,0.078,1,0.066,5,0.144,6
31,2,Gabby Windey,0.078,1,0.066,7,0.144,8
31,2,Wayne Brady,0.078,1,0.066,6,0.144,7
31,2,Trevor Donovan,0.073,4,0.066,10,0.139,14
31,2,Daniel Durant,0.07,5,0.074,2,0.144,7
31,2,Heidi D'Amelio,0.068,6,0.066,11,0.134,17
31,2,Selma Blair,0.068,6,0.06,14,0.128,20
31,2,Shangela,0.068,6,0.066,8,0.134,14
31,2,Jordin Sparks,0.066,9,0.069,4,0.135,13
31,2,Vinny Guadagnino,0.066,9,0.078,1,0.144,10
31,2,Sam Champion,0.063,11,0.066,9,0.129,20
31,2,Jessie James Decker,0.061,12,0.065,12,0.126,24
31,2,Joseph Baena,0.058,13,0.065,13,0.123,26
31,2,Teresa Giudice,0.056,14,0.057,15,0.113,29
31,2,Cheryl Ladd,0.051,15,0.07,3,0.121,18
31,3,Charli D'Amelio,0.082,1,0.069,5,0.151,6
31,3,Gabby Windey,0.082,1,0.069,6,0.151,7
31,3,Wayne Brady,0.082,1,0.069,7,0.151,8
31,3,Heidi D'Amelio,0.079,4,0.068,11,0.147,15
31,3,Daniel Durant,0.077,5,0.087,2,0.164,7
31,3,Shangela,0.074,6,0.069,8,0.143,14
31,3,Jordin Sparks,0.072,7,0.076,3,0.148,10
31,3,Joseph Baena,0.072,7,0.067,13,0.139,20
31,3,Selma Blair,0.069,9,0.057,14,0.126,23
31,3,Trevor Donovan,0.067,10,0.068,10,0.135,20
31,3,Jessie James Decker,0.065,11,0.068,12,0.133,23
31,3,Sam Champion,0.062,12,0.069,9,0.131,21
31,3,Cheryl Ladd,0.06,13,0.07,4,0.13,17
31,3,Vinny Guadagnino,0.057,14,0.095,1,0.152,15
31,4,Charli D'Amelio,0.088,1,0.071,4,0.159,5
31,4,Gabby Windey,0.088,1,0.071,5,0.159,6
31,4,Wayne Brady,0.088,1,0.071,6,0.159,7
31,4,Heidi D'Amelio,0.083,4,0.07,10,0.153,14
31,4,Jordin Sparks,0.083,4,0.087,3,0.17,7
31,4,Selma Blair,0.078,6,0.042,13,0.12,19
31,4,Shangela,0.078,6,0.071,7,0.149,13
31,4,Jessie James Decker,0.076,8,0.069,11,0.145,19
31,4,Daniel Durant,0.071,9,0.111,2,0.182,11
31,4,Vinny Guadagnino,0.071,9,0.128,1,0.199,10
31,4,Joseph Baena,0.068,11,0.067,12,0.135,23
31,4,Trevor Donovan,0.068,11,0.07,9,0.138,20
31,4,Sam Champion,0.061,13,0.071,8,0.132,21
31,5,Charli D'Amelio,0.094,1,0.071,4,0.165,5
31,5,Gabby Windey,0.091,2,0.071,5,0.162,7
31,5,Wayne Brady,0.091,2,0.071,7,0.162,9
31,5,Selma Blair,0.089,4,0.0,12,0.089,16
31,5,Heidi D'Amelio,0.087,5,0.068,9,0.155,14
31,5,Shangela,0.086,6,0.071,6,0.157,12
31,5,Jessie James Decker,0.08,7,0.068,10,0.148,17
31,5,Trevor Donovan,0.08,7,0.069,8,0.149,15
31,5,Jordin Sparks,0.079,9,0.107,3,0.186,12
31,5,Joseph Baena,0.078,10,0.062,11,0.14,21
31,5,Daniel Durant,0.075,11,0.154,2,0.229,13
31,5,Vinny Guadagnino,0.069,12,0.187,1,0.256,13
31,6,Charli D'Amelio,0.116,1,0.094,7,0.21,8
31,6,Gabby Windey,0.107,2,0.094,5,0.201,7
31,6,Heidi D'Amelio,0.104,3,0.083,9,0.187,12
31,6,Shangela,0.104,3,0.094,6,0.198,9
31,6,Daniel Durant,0.099,5,0.129,2,0.228,7
31,6,Jordin Sparks,0.099,5,0.103,3,0.202,8
31,6,Trevor Donovan,0.099,5,0.085,8,0.184,13
31,6,Wayne Brady,0.099,5,0.094,4,0.193,9
31,6,Jessie James Decker,0.093,9,0.078,10,0.171,19
31,6,Vinny Guadagnino,0.081,10,0.146,1,0.227,11
31,7,Charli D'Amelio,0.12,1,0.116,6,0.236,7
31,7,Trevor Donovan,0.12,1,0.097,8,0.217,9
31,7,Wayne Brady,0.117,3,0.116,3,0.233,6
31,7,Daniel Durant,0.112,4,0.12,2,0.232,6
31,7,Shangela,0.112,4,0.116,4,0.228,8
31,7,Gabby Windey,0.109,6,0.116,5,0.225,11
31,7,Heidi D'Amelio,0.108,7,0.091,9,0.199,16
31,7,Jordin Sparks,0.106,8,0.104,7,0.21,15
31,7,Vinny Guadagnino,0.097,9,0.126,1,0.223,10
31,8,Charli D'Amelio,0.143,1,0.143,2,0.286,3
31,8,Wayne Brady,0.143,1,0.143,1,0.286,2
31,8,Shangela,0.134,3,0.143,3,0.277,6
31,8,Gabby Windey,0.127,4,0.143,4,0.27,8
31,8,Daniel Durant,0.124,5,0.117,5,0.241,10
31,8,Trevor Donovan,0.124,5,0.104,7,0.228,12
31,8,Heidi D'Amelio,0.111,7,0.092,8,0.203,15
31,8,Vinny Guadagnino,0.092,8,0.116,6,0.208,14
31,9,Charli D'Amelio,0.182,1,0.19,1,0.372,2
31,9,Gabby Windey,0.182,1,0.19,4,0.372,5
31,9,Shangela,0.166,3,0.19,3,0.356,6
31,9,Wayne Brady,0.166,3,0.19,2,0.356,5
31,9,Daniel Durant,0.157,5,0.125,5,0.282,10
31,9,Trevor Donovan,0.148,6,0.116,6,0.264,12
31,10,Charli D'Amelio,0.256,1,0.25,1,0.506,2
31,10,Gabby Windey,0.256,1,0.25,4,0.506,5
31,10,Shangela,0.244,3,0.25,3,0.494,6
31,10,Wayne Brady,0.244,3,0.25,2,0.494,5
32,1,Charity Lawson,0.095,1,0.072,6,0.167,7
32,1,Ariana Madix,0.091,2,0.072,8,0.163,10
32,1,Jason Mraz,0.091,2,0.072,5,0.163,7
32,1,Lele Pons,0.082,4,0.071,10,0.153,14
32,1,Adrian Peterson,0.078,5,0.066,12,0.144,17
32,1,Xochitl Gomez,0.078,5,0.072,7,0.15,12
32,1,Mira Sorvino,0.074,7,0.071,9,0.145,16
32,1,Barry Williams,0.069,8,0.076,2,0.145,10
32,1,Jamie Lynn Spears,0.065,9,0.053,14,0.118,23
32,1,Mauricio Umansky,0.065,9,0.09,1,0.155,10
32,1,Alyson Hannigan,0.056,11,0.076,3,0.132,14
32,1,Harry Jowsey,0.052,12,0.074,4,0.126,16
32,1,Matt Walsh,0.052,12,0.065,13,0.117,25
32,1,Tyson Beckford,0.052,12,0.07,11,0.122,23
32,2,Jason Mraz,0.101,1,0.078,5,0.179,6
32,2,Xochitl Gomez,0.101,1,0.077,6,0.178,7
32,2,Charity Lawson,0.088,3,0.077,7,0.165,10
32,2,Lele Pons,0.088,3,0.075,10,0.163,13
32,2,Ariana Madix,0.084,5,0.077,8,0.161,13
32,2,Alyson Hannigan,0.08,6,0.084,3,0.164,9
32,2,Mira Sorvino,0.076,7,0.076,9,0.152,16
32,2,Tyson Beckford,0.076,7,0.074,11,0.15,18
32,2,Jamie Lynn Spears,0.067,9,0.042,13,0.109,22
32,2,Adrian Peterson,0.063,10,0.067,12,0.13,22
32,2,Barry Williams,0.063,10,0.084,2,0.147,12
32,2,Harry Jowsey,0.063,10,0.08,4,0.143,14
32,2,Mauricio Umansky,0.05,13,0.107,1,0.157,14
32,3,Ariana Madix,0.105,1,0.082,7,0.187,8
32,3,Jason Mraz,0.105,1,0.083,5,0.188,6
32,3,Charity Lawson,0.099,3,0.082,8,0.181,11
32,3,Xochitl Gomez,0.099,3,0.082,6,0.181,9
32,3,Lele Pons,0.084,5,0.078,10,0.162,15
32,3,Mira Sorvino,0.08,6,0.079,9,0.159,15
32,3,Barry Williams,0.077,7,0.096,2,0.173,9
32,3,Alyson Hannigan,0.074,8,0.096,3,0.17,11
32,3,Harry Jowsey,0.074,8,0.088,4,0.162,12
32,3,Mauricio Umansky,0.071,10,0.097,1,0.168,11
32,3,Adrian Peterson,0.068,11,0.059,12,0.127,23
32,3,Tyson Beckford,0.062,12,0.076,11,0.138,23
32,4,Xochitl Gomez,0.112,1,0.09,7,0.202,8
32,4,Ariana Madix,0.104,2,0.09,8,0.194,10
32,4,Charity Lawson,0.1,3,0.09,6,0.19,9
32,4,Jason Mraz,0.1,3,0.091,5,0.191,8
32,4,Lele Pons,0.092,5,0.081,10,0.173,15
32,4,Adrian Peterson,0.088,6,0.037,11,0.125,17
32,4,Harry Jowsey,0.088,6,0.103,3,0.191,9
32,4,Mira Sorvino,0.088,6,0.083,9,0.171,15
32,4,Mauricio Umansky,0.079,9,0.098,4,0.177,13
32,4,Alyson Hannigan,0.075,10,0.118,1,0.193,11
32,4,Barry Williams,0.075,10,0.118,2,0.193,12
32,5,Charity Lawson,0.117,1,0.097,5,0.214,6
32,5,Xochitl Gomez,0.117,1,0.097,6,0.214,7
32,5,Jason Mraz,0.112,3,0.099,4,0.211,7
32,5,Ariana Madix,0.1,4,0.097,7,0.197,11
32,5,Barry Williams,0.1,4,0.12,2,0.22,6
32,5,Lele Pons,0.1,4,0.077,10,0.177,14
32,5,Mauricio Umansky,0.1,4,0.09,8,0.19,12
32,5,Mira Sorvino,0.092,8,0.082,9,0.174,17
32,5,Alyson Hannigan,0.088,9,0.117,3,0.205,12
32,5,Harry Jowsey,0.075,10,0.124,1,0.199,11
32,6,Xochitl Gomez,0.13,1,0.108,6,0.238,7
32,6,Ariana Madix,0.127,2,0.108,7,0.235,9
32,6,Jason Mraz,0.121,3,0.111,4,0.232,7
32,6,Charity Lawson,0.118,4,0.108,5,0.226,9
32,6,Lele Pons,0.115,5,0.065,9,0.18,14
32,6,Mauricio Umansky,0.102,6,0.081,8,0.183,14
32,6,Barry Williams,0.099,7,0.135,2,0.234,9
32,6,Alyson Hannigan,0.096,8,0.129,3,0.225,11
32,6,Harry Jowsey,0.09,9,0.155,1,0.245,10
32,7,Ariana Madix,0.131,1,0.119,6,0.25,7
32,7,Xochitl Gomez,0.131,1,0.119,5,0.25,6
32,7,Lele Pons,0.129,3,0.026,8,0.155,11
32,7,Charity Lawson,0.128,4,0.119,7,0.247,11
32,7,Jason Mraz,0.128,4,0.124,4,0.252,8
32,7,Alyson Hannigan,0.124,6,0.133,3,0.257,9
32,7,Barry Williams,0.115,7,0.163,2,0.278,9
32,7,Harry Jowsey,0.113,8,0.198,1,0.311,9
32,8,Ariana Madix,0.166,1,0.136,5,0.302,6
32,8,Xochitl Gomez,0.158,2,0.136,4,0.294,6
32,8,Charity Lawson,0.154,3,0.136,6,0.29,9
32,8,Alyson Hannigan,0.142,4,0.144,3,0.286,7
32,8,Barry Williams,0.138,5,0.12,7,0.258,12
32,8,Jason Mraz,0.13,6,0.149,2,0.279,8
32,8,Harry Jowsey,0.111,7,0.18,1,0.291,8
32,9,Jason Mraz,0.195,1,0.172,1,0.367,2
32,9,Xochitl Gomez,0.186,2,0.163,6,0.349,8
32,9,Charity Lawson,0.172,3,0.163,4,0.335,7
32,9,Ariana Madix,0.167,4,0.163,5,0.33,9
32,9,Alyson Hannigan,0.145,5,0.168,3,0.313,8
32,9,Harry Jowsey,0.136,6,0.171,2,0.307,8
32,10,Xochitl Gomez,0.211,1,0.198,5,0.409,6
32,10,Charity Lawson,0.207,2,0.198,3,0.405,5
32,10,Ariana Madix,0.204,3,0.198,4,0.402,7
32,10,Jason Mraz,0.2,4,0.204,1,0.404,5
32,10,Alyson Hannigan,0.179,5,0.202,2,0.381,7
32,11,Jason Mraz,0.206,1,0.203,1,0.409,2
32,11,Xochitl Gomez,0.206,1,0.198,5,0.404,6
32,11,Ariana Madix,0.203,3,0.198,4,0.401,7
32,11,Charity Lawson,0.203,3,0.198,3,0.401,6
32,11,Alyson Hannigan,0.182,5,0.201,2,0.383,7
33,1,Chandler Kinney,0.093,1,0.079,8,0.172,9
33,1,Dwight Howard ,0.089,2,0.089,1,0.178,3
33,1,Joey Graziadei,0.085,3,0.079,5,0.164,8
33,1,Stephen Nedoroscik,0.085,3,0.079,7,0.164,10
33,1,Danny Amendola,0.081,5,0.079,6,0.16,11
33,1,Jenn Tran,0.077,6,0.076,10,0.153,16
33,1,Phaedra Parks,0.077,6,0.077,9,0.154,15
33,1,Anna Delvey,0.073,8,0.072,11,0.145,19
33,1,Brooks Nader,0.073,8,0.069,12,0.142,20
33,1,Ilona Maher,0.073,8,0.081,4,0.154,12
33,1,Tori Spelling,0.069,11,0.055,13,0.124,24
33,1,Reginald VelJohnson,0.065,12,0.083,3,0.148,15
33,1,Eric Roberts,0.061,13,0.083,2,0.144,15
33,2,Chandler Kinney,0.093,1,0.08,8,0.173,9
33,2,Dwight Howard ,0.085,2,0.096,1,0.181,3
33,2,Joey Graziadei,0.085,2,0.08,5,0.165,7
33,2,Stephen Nedoroscik,0.085,2,0.08,7,0.165,9
33,2,Danny Amendola,0.081,5,0.08,6,0.161,11
33,2,Ilona Maher,0.081,5,0.084,4,0.165,9
33,2,Phaedra Parks,0.081,5,0.078,9,0.159,14
33,2,Brooks Nader,0.078,8,0.064,12,0.142,20
33,2,Jenn Tran,0.074,9,0.076,10,0.15,19
33,2,Tori Spelling,0.074,9,0.039,13,0.113,22
33,2,Anna Delvey,0.066,11,0.068,11,0.134,22
33,2,Eric Roberts,0.058,12,0.088,3,0.146,15
33,2,Reginald VelJohnson,0.058,12,0.088,2,0.146,14
33,3,Joey Graziadei,0.11,1,0.093,5,0.203,6
33,3,Chandler Kinney,0.108,2,0.093,6,0.201,8
33,3,Jenn Tran,0.097,3,0.085,10,0.182,13
33,3,Stephen Nedoroscik,0.097,3,0.093,4,0.19,7
33,3,Brooks Nader,0.096,5,0.06,11,0.156,16
33,3,Danny Amendola,0.094,6,0.093,3,0.187,9
33,3,Ilona Maher,0.088,7,0.101,2,0.189,9
33,3,Phaedra Parks,0.088,7,0.089,7,0.177,14
33,3,Dwight Howard ,0.082,9,0.125,1,0.207,10
33,3,Eric Roberts,0.072,10,0.085,8,0.157,18
33,3,Reginald VelJohnson,0.066,11,0.085,9,0.151,20
33,4,Danny Amendola,0.122,1,0.113,6,0.235,7
33,4,Joey Graziadei,0.122,1,0.113,4,0.235,5
33,4,Stephen Nedoroscik,0.112,3,0.113,3,0.225,6
33,4,Brooks Nader,0.109,4,0.04,9,0.149,13
33,4,Chandler Kinney,0.109,4,0.113,5,0.222,9
33,4,Ilona Maher,0.109,4,0.13,2,0.239,6
33,4,Jenn Tran,0.109,4,0.096,8,0.205,12
33,4,Phaedra Parks,0.109,4,0.104,7,0.213,11
33,4,Dwight Howard ,0.099,9,0.177,1,0.276,10
33,5,Chandler Kinney,0.134,1,0.124,5,0.258,6
33,5,Ilona Maher,0.129,2,0.16,1,0.289,3
33,5,Joey Graziadei,0.129,2,0.124,4,0.253,6
33,5,Danny Amendola,0.126,4,0.124,6,0.25,10
33,5,Jenn Tran,0.126,4,0.086,8,0.212,12
33,5,Dwight Howard ,0.119,6,0.152,2,0.271,8
33,5,Phaedra Parks,0.119,6,0.104,7,0.223,13
33,5,Stephen Nedoroscik,0.119,6,0.124,3,0.243,9
33,6,Chandler Kinney,0.155,1,0.144,3,0.299,4
33,6,Joey Graziadei,0.155,1,0.144,6,0.299,7
33,6,Dwight Howard ,0.15,3,0.147,2,0.297,5
33,6,Jenn Tran,0.15,3,0.065,7,0.215,10
33,6,Danny Amendola,0.136,5,0.144,4,0.28,9
33,6,Stephen Nedoroscik,0.136,5,0.144,5,0.28,10
33,6,Ilona Maher,0.117,7,0.211,1,0.328,8
33,7,Chandler Kinney,0.188,1,0.163,3,0.351,4
33,7,Joey Graziadei,0.172,2,0.163,4,0.335,6
33,7,Stephen Nedoroscik,0.169,3,0.163,5,0.332,8
33,7,Ilona Maher,0.162,4,0.206,1,0.368,5
33,7,Danny Amendola,0.159,5,0.163,2,0.322,7
33,7,Dwight Howard ,0.15,6,0.142,6,0.292,12
33,8,Chandler Kinney,0.207,1,0.194,5,0.401,6
33,8,Joey Graziadei,0.207,1,0.194,3,0.401,4
33,8,Ilona Maher,0.204,3,0.224,1,0.428,4
33,8,Danny Amendola,0.193,4,0.194,2,0.387,6
33,8,Stephen Nedoroscik,0.189,5,0.194,4,0.383,9
33,9,Chandler Kinney,0.206,1,0.195,4,0.401,5
33,9,Joey Graziadei,0.203,2,0.195,3,0.398,5
33,9,Stephen Nedoroscik,0.203,2,0.195,5,0.398,7
33,9,Ilona Maher,0.196,4,0.219,1,0.415,5
33,9,Danny Amendola,0.192,5,0.195,2,0.387,7
34,1,Robert Irwin,0.091,1,0.072,7,0.163,8
34,1,Whitney Leavitt,0.091,1,0.072,9,0.163,10
34,1,Hilaria Baldwin,0.085,3,0.064,14,0.149,17
34,1,Alix Earle,0.079,4,0.072,6,0.151,10
34,1,Lauren Jauregui,0.079,4,0.07,11,0.149,15
34,1,Danielle Fishel,0.073,6,0.074,2,0.147,8
34,1,Elaine Hendrix,0.073,6,0.072,5,0.145,11
34,1,Jen Affleck,0.073,6,0.072,10,0.145,16
34,1,Baron Davis,0.061,9,0.065,13,0.126,22
34,1,Dylan Efron,0.061,9,0.072,4,0.133,13
34,1,Jordan Chiles,0.061,9,0.072,8,0.133,17
34,1,Scott Hoying,0.061,9,0.074,3,0.135,12
34,1,Andy Richter,0.055,13,0.082,1,0.137,14
34,1,Corey Feldman,0.055,13,0.067,12,0.122,25
34,2,Jen Affleck,0.079,1,0.072,10,0.151,11
34,2,Jordan Chiles,0.079,1,0.072,8,0.151,9
34,2,Robert Irwin,0.079,1,0.072,7,0.151,8
34,2,Whitney Leavitt,0.079,1,0.072,9,0.151,10
34,2,Alix Earle,0.076,5,0.072,6,0.148,11
34,2,Elaine Hendrix,0.076,5,0.072,5,0.148,10
34,2,Hilaria Baldwin,0.076,5,0.058,14,0.134,19
34,2,Lauren Jauregui,0.076,5,0.07,11,0.146,16
34,2,Dylan Efron,0.072,9,0.073,4,0.145,13
34,2,Danielle Fishel,0.068,10,0.076,2,0.144,12
34,2,Baron Davis,0.065,11,0.061,13,0.126,24
34,2,Scott Hoying,0.065,11,0.076,3,0.141,14
34,2,Andy Richter,0.058,13,0.09,1,0.148,14
34,2,Corey Feldman,0.054,14,0.064,12,0.118,26
34,3,Jordan Chiles,0.093,1,0.082,6,0.175,7
34,3,Whitney Leavitt,0.093,1,0.082,9,0.175,10
34,3,Alix Earle,0.089,3,0.082,8,0.171,11
34,3,Dylan Efron,0.089,3,0.083,4,0.172,7
34,3,Hilaria Baldwin,0.086,5,0.052,12,0.138,17
34,3,Robert Irwin,0.086,5,0.082,7,0.168,12
34,3,Scott Hoying,0.086,5,0.091,2,0.177,7
34,3,Danielle Fishel,0.082,8,0.091,3,0.173,11
34,3,Elaine Hendrix,0.082,8,0.082,5,0.164,13
34,3,Jen Affleck,0.074,10,0.081,10,0.155,20
34,3,Andy Richter,0.07,11,0.114,1,0.184,12
34,3,Lauren Jauregui,0.07,11,0.077,11,0.147,22
34,4,Whitney Leavitt,0.101,1,0.087,9,0.188,10
34,4,Alix Earle,0.097,2,0.089,7,0.186,9
34,4,Elaine Hendrix,0.097,2,0.089,6,0.186,8
34,4,Jordan Chiles,0.097,2,0.089,5,0.186,7
34,4,Dylan Efron,0.093,5,0.09,4,0.183,9
34,4,Hilaria Baldwin,0.093,5,0.019,11,0.112,16
34,4,Jen Affleck,0.093,5,0.086,10,0.179,15
34,4,Robert Irwin,0.089,8,0.089,8,0.178,16
34,4,Danielle Fishel,0.085,9,0.106,2,0.191,11
34,4,Scott Hoying,0.085,9,0.106,3,0.191,12
34,4,Andy Richter,0.073,11,0.15,1,0.223,12
34,5,Dylan Efron,0.115,1,0.1,4,0.215,5
34,5,Alix Earle,0.112,2,0.096,7,0.208,9
34,5,Robert Irwin,0.112,2,0.096,8,0.208,10
34,5,Whitney Leavitt,0.105,4,0.093,9,0.198,13
34,5,Jordan Chiles,0.102,5,0.096,6,0.198,11
34,5,Elaine Hendrix,0.096,6,0.096,5,0.192,11
34,5,Scott Hoying,0.096,6,0.101,3,0.197,9
34,5,Danielle Fishel,0.093,8,0.103,2,0.196,10
34,5,Jen Affleck,0.093,8,0.09,10,0.183,18
